questId,title,detail,category,type
692,水上艦艇装備工廠の整備,"水上艦艇装備工廠の整備を実施する！「小口径主砲」系装備x5、「大口径主砲」系装備x5、「水<br>偵」系装備x5を廃棄、鋼材3,000を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
698,新鋭対潜哨戒航空戦力の導入,"旗艦「加賀改二護」第一スロに「TBM-3D」を搭載。 「TBF」x2、「流星」x1、「流星改」<br>x1を廃棄、弾薬x1,840、ボーキ6,200、新型航空兵装資材x2、熟練搭乗員x1を準備せよ！",6,4
1105,夏の格納庫整備＆航空基地整備,"九六式や一式陸攻等の陸上攻撃機x3廃棄、弾薬x2,800と「九七式艦攻」「天山」各x4<br>を準備せよ！※任務達成後、用意した弾薬及び必要装備(低改修値のもの優先)は消費します。",11,5
1106,精鋭三座水上偵察機隊の前線投入,"旗艦「由良改二」第一スロに最大改修「零式水上偵察機11型乙」。 「零式水上偵察機」「瑞雲」各x3廃棄<br>、燃料x1,300、ボーキ1,700、新型航空兵装資材x1、戦闘詳報x1、熟練搭乗員x3を準備せよ！",11,4
1107,【鋼材輸出】基地航空兵力を増備せよ！,"鋼材を輸出し、ボーキサイトを輸入、基地航空を増備せよ！「艦戦」「艦攻」系装備各x2ずつ廃<br>棄、鋼材24,000及び開発資材10を準備せよ！　※任務達成後、準備した資材は消費します。",11,5
1109,上陸作戦支援用装備の配備,旗艦「神州丸」の第一装備スロットに最大改修「大発動艇(八九式中戦車＆陸戦隊)」を搭載。「7<br>.7mm機銃」「大発動艇」各x2廃棄。高速建造材x8、開発資材x10、鋼材800を準備せよ！,11,4
1114,【工廠任務】新装備開発計画I,「小口径主砲」「中口径主砲」「副砲」各x3装備を廃棄、「35.6cm連装砲」x3、高速建造材<br>x8、ボーキサイト800を準備せよ！(任務達成後、準備した資源・装備・高速建造材は消費します),11,4
1120,【機種整理統合】新型戦闘機の量産計画,"「艦上戦闘機」「艦上爆撃機」「艦上攻撃機」各x4を廃棄、「零式艦戦21型」x3、「零式艦戦52<br>型」x3ボーキサイト1,800を準備せよ！(任務達成後、準備した装備・ボーキサイトは消費します)",11,5
1137,鵜来型海防艦兵装の開発,鵜来型海防艦を旗艦、同第一装備スロットに「三式爆雷投射機」を装備。さらに同装備x1及び開発<br>資材x32を準備、「九三式水中聴音機」「九四式爆雷投射機」「九五式爆雷」各x4を廃棄せよ！,11,4
234,バレンタイン2025限定任務【壱号作戦】,「大井」「球磨」「鹿島」「神威」「神風」「浜風」「高波」「涼波」「藤波」「早波」「浜波」の3隻<br>以上を含む艦隊で製油所地帯沿岸、南西諸島防衛線、南西諸島近海、バシー海峡を哨戒せよ！,2,4
238,バレンタイン2025限定任務【弐号作戦】,「大淀」「古鷹」「迅鯨」「伊201」「伊203」「C.Cappellini」「Washington」「South Dakota」<br>「衣笠改二」の3隻以上を含む艦隊で東部オリョール海、沖ノ島海域、北方モーレイ海、カレー洋海域を哨戒！,2,4
349,バレンタイン2025限定任務【特別演習】,限定特別演習：「Mogador」「Gotland」「Perth」「Commandant Teste」「神威」「瑞穂」「叢雲」<br>「曙」「朧」のうち3隻以上を含む特別演習艦隊で、演習で本日中に【S判定】勝利4回以上達成せよ！,3,4
197,主力オブ主力、精強「十駆」出撃準備ヨシ！,第十駆逐隊編成任務：改装甲型駆逐艦「夕雲改二」「巻雲改二」「風雲改二」、そして<br>「秋雲改二」の4隻から成る完全編成の最精強「第十駆逐隊」(4隻編成)を編成せよ！,1,4
639,新型魚雷兵装の開発,勲章x2消費：「島風」秘書艦に改修max「61cm五連装(酸素)魚雷」と改修<br>max「61cm三連装(酸素)魚雷」を装備！(任務達成後、各装備は消滅します),6,4
714,「駆逐艦」の改修工事を実施せよ！,近代化改修任務：鋼材600及びボーキサイト300を準備して、任意の駆逐艦を近代化改修<br>！[駆逐艦]x3隻同時使用により2回成功させよ！※任務達成後、準備資源は消費します。,7,5
1026,「第一水雷戦隊」合戦用意！抜錨せよ！,【限定任務】「阿武隈」「霞」「不知火」「薄雲」「曙」「潮」「初霜」「初春」「若葉」の4隻以上を含む<br>艦隊で鎮守府海域南西諸島沖、製油所地帯沿岸、南西諸島防衛線に反復出撃、鎧袖一触、敵を粉砕せよ！,10,4
1027,「第五艦隊」緊急出動用意ッ！,【限定任務】「足柄」「那智」「多摩」「木曾」及び先の「第一水雷戦隊」計5隻以上を含む第五艦隊で、<br>南西諸島近海、バシー海峡、北方海域モーレイ海、北方海域キス島沖に展開！敵戦力を捕捉撃滅せよ！,10,4
179,精鋭「第十六戦隊」を再編成せよ！,「鬼怒改二」を旗艦として、「北上改二」「大井改二」「球磨改」及び「青葉改<br>」「浦波改」「敷波改」から5隻、計6隻の精鋭「第十六戦隊」を再編成せよ！,1,4
183,新編「第四水雷戦隊」を編成せよ！,編成任務：第一艦隊旗艦に「由良改二」を配備、随伴艦に二駆「村雨」「夕立」<br>「春雨」「五月雨」他1隻の駆逐艦を配備、新編「第四水雷戦隊」を編成せよ！,1,4
185,精強「任務部隊」を編成せよ！,編成任務：第一艦隊旗艦に「Saratoga Mk.II」または同「Mod.2」を配<br>備、随伴艦に軽巡洋艦1隻、駆逐艦2隻以上を配した夜間作戦可能な機動部隊を新編せよ！,1,4
191,改装「第十七駆逐隊」、再編始め！,改装駆逐隊編成任務：改装した陽炎型駆逐艦「浦風改」「谷風改」、そして対空戦闘の激化に備え<br>、対空兵装を軸に大幅強化改装した「磯風乙改」「浜風乙改」による「第十七駆逐隊」を再編せよ！,1,4
194,精鋭「第十八戦隊」を再編成せよ！,旧式小型軽巡部隊の改装再編成：改天龍型軽巡「天龍改二」及び「<br>龍田改二」の2隻で構成される精鋭「第十八戦隊」を再編成せよ！,1,4
354,「改装特務空母」任務部隊演習！,旗艦に「改装特務空母」、僚艦に「Fletcher級駆逐艦」または「John C.Butler級<br>護衛駆逐艦」計2隻以上を含む任務部隊を編成。同艦隊で、本日中に【S判定】勝利を4回以上達成せよ！,3,5
357,「大和型戦艦」第一戦隊演習、始め！,大和型戦艦演習任務：大和型戦艦「大和」及び「武蔵」両艦、随伴艦に軽巡1隻、駆逐艦2<br>隻以上を含む演習艦隊を編成。同艦隊で本日中に演習で【S判定】勝利3回以上を達成せよ！,3,5
364,精鋭第三戦隊、演習開始！,精鋭第三戦隊演習任務：「榛名改二乙/丙」「金剛改二丙」及び駆逐艦2隻以上を含む演<br>習艦隊を編成。同第三戦隊演習艦隊で本日中に演習で【S判定】勝利を4回以上達成せよ！,3,4
656,六三一空「晴嵐」隊の編成,秘書艦に「伊401」または「伊14」または「伊13」を配備。「晴嵐」を一番スロットに搭載。「瑞雲(<br>六三一空)」を二番スロットに搭載。「晴嵐(六三一空)」を新編せよ！　※任務達成後瑞雲は消滅します。,6,4
844,精鋭「第八駆逐隊」突入せよ！,「荒潮改二」を旗艦とし、僚艦に「第八駆逐隊」から1隻を配備した精鋭第1艦隊で「5<br>-5」に突入、同方面に接近する有力な敵艦隊を捕捉、同方面の敵戦力の漸減に努めよ！,8,4
1116,【工廠任務】新装備開発計画III,"「水上偵察機」「水上爆撃機/多用途水上機」「機銃」各x3を廃棄、「九八式水上偵察機(夜偵)」x2<br>、高速建造材x10、鋼材2,800を準備せよ！(任務達成後、準備した資源・夜偵・資材は消費します)",11,4
1128,水上打撃戦用改良35.6cm砲の開発,旗艦「榛名改二乙/丙」の第一装備スロに「35.6cm連装砲改三(ダズル迷彩仕様)」 (★+3以上)。開<br>発資材x48、新型砲熕兵装資材x2、「35.6cm連装砲」x5、弾薬960、ボーキサイト800を準備！,11,4
1138,【高射装置量産】94式高射装置の追加配備,"旗艦に秋月型駆逐艦を配備し、「91式高射装置」x4を廃棄。ボーキサイト1,300、鋼材48<br>0、高速建造材x4、開発資材x16を準備せよ！(任務達成後、準備した資源・資材は消費します)",11,5
339,「十九駆」演習！,駆逐艦演習任務：第十九駆逐隊「磯波」「浦波」「綾波」「敷波」の4隻を含む演習艦隊を編成<br>。同艦隊で本日中に演習で【S判定】勝利3回以上を達成せよ！精鋭十九駆、じゃ、見ててよね！,3,5
188,精鋭「三一駆」第一小隊、抜錨準備！,編成任務：「長波改二」旗艦、僚艦に「高波改」または「沖波改」「<br>朝霜改」を配した、第三一駆逐隊第一小隊(2隻艦隊)を編成せよ！,1,4
189,精鋭「四水戦」抜錨準備！,四水戦(4Sd)特別編成：「村雨改二」旗艦と精鋭四水戦「由良改二」「夕立改二」「春雨改」「五月雨<br>改」「秋月改」より3隻、さらに主力艦2隻を配備した、有力な特務艦隊を編成、南方海域出撃に備えよ！,1,4
192,精鋭「第十八駆逐隊」を編成せよ！,精鋭駆逐隊編成任務：「霰改二」「霞改二/改二乙」「陽炎改<br>」「不知火改」4隻による精鋭「第十八駆逐隊」を編成せよ！,1,4
345,演習ティータイム！,「Warspite」「金剛」「Ark Royal」「Nelson」及びJ級駆逐艦から4隻以上含む艦隊を<br>編成！同ティータイム艦隊で、本日中に【A判定】以上の勝利を4回以上達成せよ！Tea Timeは大切ネー！,3,5
375,「第三戦隊」第二小隊、演習開始！,【第三戦隊演習】第三戦隊第二小隊「比叡」「霧島」を基幹とし、随伴に軽巡1隻、駆逐艦2隻以上を<br>含む演習艦隊で、本日中に演習【S判定】勝利4回以上を達成せよ！第三戦隊第二小隊、演習、始めっ！,3,5
669,夜戦型艦上戦闘機の開発,"練度&改修maxの「F6F-3」を秘書艦一番スロットに搭載、 「13号対空電探」x2 「22号対水上電探<br>」x2を廃棄、開発資材x30、改修資材x6、ボーキサイト5,000、「新型航空兵装資材」x1を準備せよ！",6,4
672,「遊撃部隊」艦隊司令部の創設,"遊撃部隊任務：「遊撃部隊 艦隊司令部」を創設する。「艦隊司令部施設」を秘書艦一番スロットに搭載<br>、 電探系装備x3を廃棄、開発資材x10、鋼材x2,000、そして「戦闘詳報」x2を準備せよ！",6,4
683,航空戦艦用強化型新主砲の研究,"秘書艦「伊勢改二」一番スロに「試製41cm三連装砲」改修max搭載、「41cm連装砲」x3 「22号対<br>水上電探」x2を廃棄、開発資材x40、高速建造材x50、鋼材4,500、新型砲熕兵装資材x2を準備せよ！",6,4
691,提督室のリフォーム,"提督室のリフォームを実施する！まずは装備の整理から！「中口径主砲」系装備x4、「副砲」系装備x4、「<br>機銃」系装備x4を廃棄、ボーキサイト1,600を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
660,精鋭「水戦」隊の増勢,精鋭飛行隊の増勢：練度max及び改修maxの「二式水戦改」を一番スロットに搭載した秘書艦で<br>、「零式艦戦21型」x2「瑞雲」x2を廃棄！　※新飛行隊を編成する「熟練搭乗員」が必要です。,6,4
1028,【WD限定任務】軽空母、出撃せよ！,「Langley」旗艦または旗艦自由の軽空母2隻以上を含む艦隊で、鎮守府海域の製油所地帯沿岸及び<br>南西諸島防衛線、南西諸島近海、北方海域モーレイ海を戦闘哨戒！White Dayの制海権を確保せよ！,10,4
659,精鋭「水戦」隊の新編成,精鋭飛行隊の新編成：練度max及び改修maxの「二式水戦改」を一番スロットに搭載した秘書艦で<br>、「零式艦戦21型」x2「瑞雲」x2を廃棄！　※新飛行隊を編成する「熟練搭乗員」が必要です。,6,4
667,民生産業への協力を継続せよ！,"工廠任務：軍需物資を放出し、民生産業への協力を継続する。「機銃」系装備x10を廃棄、鉄鋼15,00<br>0を準備せよ！※任務達成後、準備した資源は消費します。「特注家具職人」と「勲章」の獲得選択が可能。",6,4
1115,【工廠任務】新装備開発計画II,"「大口径主砲」「副砲」「水上偵察機」各x3装備を廃棄、「46cm三連装砲」x2、「洋上補給<br>」x4、弾薬2,700を準備せよ！(任務達成後、準備した資源・装備・洋上補給は消費します)",11,4
